player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Justin Hamilton,9732,DI,WAS,3,1,0,32,0,0,0,0,1
Neville Hewitt,9836,LB,HST,3,3,0,13,0,0,0,0,7
DeShawn Williams,9891,DI,DEN,1,0,0,10,0,0,0,0,1
Justin Coleman,9892,CB,SEA,3,1,0,29,0,0,0,0,4
Anthony Harris,9895,S,PHI,1,0,0,24,0,0,0,0,0
James Vaughters,9934,ED,PIT,2,0,0,25,0,0,0,0,1
Brandon King,9952,LB,IND,1,1,0,14,0,0,0,0,0
Dean Marlowe,9966,S,ATL,2,2,0,2,0,0,0,0,4
Alex Singleton,9994,LB,DEN,3,1,0,10,0,0,1,0,6
De'Vante Bausby,10057,CB,WAS,1,0,0,32,0,0,0,0,1
Tyrell Adams,10140,LB,JAX,4,5,1,15,0,0,0,0,7
T.Y. McGill,10156,DI,MIN,3,0,0,18,2,0,0,4,3
Efe Obada,10235,ED,WAS,3,0,0,32,0,0,0,0,1
Erik Harris,10346,S,ATL,2,0,0,2,0,0,0,0,4
DeForest Buckner,10641,DI,IND,2,0,0,14,0,0,0,0,2
Sheldon Rankins,10646,DI,NYJ,1,0,0,22,0,0,0,0,0
Shaq Lawson,10653,ED,BUF,3,0,0,4,1,0,0,0,2
William Jackson III,10658,CB,WAS,2,0,0,32,0,0,0,0,1
Artie Burns,10659,CB,SEA,1,1,0,29,0,0,0,0,2
Robert Nkemdiche,10663,DI,SF,1,0,0,28,0,0,0,0,2
Vernon Butler,10664,DI,LV,2,0,0,23,0,0,0,0,1
Emmanuel Ogbah,10666,ED,MIA,2,0,0,17,1,0,0,0,0
Myles Jack,10670,LB,PIT,3,2,0,25,0,0,0,0,5
Chris Jones,10671,DI,KC,2,0,0,16,0,0,0,1,0
Noah Spence,10673,ED,CIN,3,0,0,7,1,0,0,2,3
Jihad Ward,10678,ED,NYG,2,0,0,21,1,0,0,0,0
Deion Jones,10686,LB,ATL,1,0,0,2,0,0,0,0,0
Mackensie Alexander,10688,CB,MIA,1,1,0,17,0,0,1,0,0
James Bradberry,10696,CB,PHI,1,0,0,24,0,0,0,0,0
Adam Gotsis,10697,DI,JAX,3,1,0,15,0,0,0,0,6
Carl Nassib,10699,ED,TB,2,1,0,30,0,0,0,0,1
Maliek Collins,10701,DI,HST,1,0,0,13,0,0,0,0,0
Will Redmond,10702,S,IND,1,0,0,14,0,0,0,0,1
Yannick Ngakoue,10703,ED,IND,2,0,0,14,0,0,0,0,0
Jonathan Bullard,10706,DI,MIN,2,1,0,18,1,0,0,0,1
Daryl Worley,10711,CB,BLT,3,0,0,3,0,1,0,1,10
Jordan Jenkins,10717,ED,LV,1,0,0,23,0,0,0,0,0
Kendall Fuller,10718,CB,WAS,2,0,0,32,0,0,2,0,3
Joe Schobert,10733,LB,DEN,1,1,0,10,0,0,0,0,1
Eric Murray,10740,S,HST,3,1,0,13,0,0,0,0,3
Nick Kwiatkoski,10747,LB,ATL,1,1,0,2,0,0,0,0,1
Hassan Ridgeway,10750,DI,SF,2,2,0,28,1,0,0,0,1
Juston Burris,10752,S,CAR,3,0,0,5,0,0,0,0,5
David Onyemata,10754,DI,NO,1,1,0,20,0,0,0,0,0
Andrew Billings,10756,DI,LV,2,0,0,23,0,0,0,0,1
Deon Bush,10758,S,KC,3,0,0,16,1,0,0,0,9
Blake Martinez,10765,LB,NYG,2,1,0,21,0,0,0,0,1
Rashard Robinson,10767,CB,TB,2,0,0,30,0,0,0,0,3
Matthew Judon,10780,ED,NE,2,0,0,19,1,0,0,0,1
Quinton Jefferson,10781,DI,SEA,2,0,0,29,0,0,0,0,1
Matt Ioannidis,10786,DI,CAR,2,0,0,5,0,0,0,0,0
DeAndre Houston-Carson,10819,S,CHI,3,2,0,6,0,0,0,0,4
Kamu Grugier-Hill,10842,LB,HST,3,1,0,13,0,0,0,0,6
Elandon Roberts,10848,LB,MIA,2,2,0,17,0,0,0,0,2
Kevon Seymour,10852,CB,BLT,3,2,0,3,0,0,1,0,5
Will Parks,10853,S,NYJ,3,1,0,22,0,0,0,0,5
Jalen Mills,10867,CB,NE,2,0,0,19,0,0,0,0,1
Clayton Fejedelem,10879,S,MIA,2,2,0,17,0,0,0,0,6
Joe Walker,10885,LB,ARZ,3,0,0,1,0,0,0,0,2
Jarrod Wilson,10902,S,NYG,1,0,0,21,0,0,0,0,0
Matthias Farley,10953,S,LV,3,2,0,23,0,0,0,0,5
Kyle Peko,11027,DI,LV,4,2,0,23,1,0,0,0,2
Trevon Coley,11093,DI,CHI,3,0,0,6,2,0,0,3,2
Michael Pierce,11101,DI,BLT,1,0,0,3,0,0,0,0,0
Charles Washington,11137,S,ARZ,2,1,0,1,0,0,0,0,3
Brennan Scarlett,11169,ED,MIA,1,0,0,17,0,0,0,0,1
Morgan Fox,11184,DI,LAC,2,0,0,27,1,0,0,0,1
Cory Littleton,11190,LB,CAR,2,0,1,5,0,0,1,0,4
Lafayette Pitts,11210,CB,ATL,2,0,0,2,0,0,0,0,3
Jonathan Jones,11217,CB,NE,2,0,0,19,0,0,0,0,2
Ken Crawley,11224,CB,SF,2,0,0,28,0,0,0,0,1
Andrew Adams,11240,S,NYG,2,2,0,21,0,0,0,0,1
Brandin Bryant,11280,DI,BUF,3,3,0,4,1,0,0,1,5
Antwaun Woods,11332,DI,ARZ,3,2,0,1,0,0,0,0,2
Roy Robertson-Harris,11341,DI,JAX,3,1,0,15,1,0,0,0,1
Antonio Hamilton Sr.,11353,CB,ARZ,2,1,0,1,0,0,0,0,2
Solomon Thomas,11758,DI,NYJ,3,1,0,22,0,0,0,0,2
Haason Reddick,11768,ED,PHI,1,0,0,24,0,0,0,0,0
Derek Barnett,11769,ED,PHI,1,0,0,24,0,0,0,0,0
Jonathan Allen,11772,DI,WAS,2,1,0,32,0,0,0,0,0
Adoree' Jackson,11773,CB,NYG,2,0,0,21,0,0,0,0,1
Jarrad Davis,11776,LB,DET,3,1,0,11,1,0,1,0,6
Charles Harris,11777,ED,DET,2,0,0,11,0,0,0,1,1
Jabrill Peppers,11780,S,NE,1,0,0,19,0,0,1,0,2
Taco Charlton,11783,ED,NO,3,1,0,20,0,0,0,1,6
T.J. Watt,11785,ED,PIT,2,1,0,25,0,0,0,1,1
Marcus Maye,11794,S,NO,2,0,0,20,0,0,0,0,2
Quincy Wilson,11801,CB,MIA,3,2,0,17,0,0,0,0,6
Justin Evans,11805,S,NO,3,0,1,20,0,1,1,0,5
DeMarcus Walker,11806,DI,TEN,3,1,0,31,1,0,0,0,2
Teez Tabor,11808,S,ATL,3,2,0,2,1,1,1,0,12
Raekwon McMillan,11809,LB,NE,3,4,0,19,1,0,0,0,7
Dalvin Tomlinson,11810,DI,MIN,1,0,0,18,0,0,0,0,0
Tanoh Kpassagnon,11814,ED,NO,3,0,0,20,1,0,0,0,2
Josh Jones,11816,S,SEA,2,2,0,29,0,0,1,0,6
Larry Ogunjobi,11820,DI,PIT,2,1,0,25,0,0,0,0,4
Ahkello Witherspoon,11821,CB,PIT,3,0,0,25,0,0,0,0,7
Dawuane Smoot,11823,ED,JAX,3,1,1,15,1,0,0,0,2
Jordan Willis,11828,ED,SF,3,0,0,28,1,0,0,1,2
Chris Wormley,11829,DI,PIT,3,0,0,25,0,0,0,0,0
Duke Riley,11830,LB,MIA,3,4,0,17,0,0,0,0,5
Alex Anzalone,11831,LB,DET,1,1,0,11,0,0,1,0,1
Tarell Basham,11835,ED,DAL,2,0,0,9,1,0,0,0,2
Fabian Moreau,11836,CB,HST,2,0,0,13,0,0,0,0,5
Derek Rivers,11838,ED,HST,3,0,0,13,2,0,0,3,2
Shaquill Griffin,11845,CB,JAX,2,0,0,15,0,0,0,0,0
John Johnson III,11847,S,CLV,1,1,0,8,0,0,0,0,1
Cameron Sutton,11850,CB,PIT,3,2,0,25,0,1,0,0,4
Eddie Jackson,11867,S,CHI,2,1,0,6,0,0,0,0,0
Rayshawn Jenkins,11868,S,JAX,3,0,1,15,0,0,0,0,2
Carl Lawson,11871,ED,NYJ,1,0,0,22,0,0,0,0,0
Jalen Reeves-Maybin,11879,LB,HST,3,3,0,13,0,0,0,0,9
Samson Ebukam,11880,ED,SF,1,1,0,28,0,0,0,1,0
Deatrich Wise Jr.,11886,ED,NE,2,0,0,19,0,0,0,1,0
Carlos Watkins,11897,DI,DAL,3,0,0,9,0,0,0,0,0
Grover Stewart,11899,DI,IND,2,0,0,14,0,0,0,0,4
Damontae Kazee,11904,S,PIT,3,3,0,25,0,0,0,0,9
Desmond King II,11906,CB,HST,3,3,0,13,0,1,0,0,2
Corn Elder,11907,CB,WAS,3,0,0,32,0,0,0,0,4
Jayon Brown,11910,LB,LV,2,1,0,23,0,0,1,0,3
Nate Hairston,11913,CB,MIN,3,1,0,18,0,0,0,0,5
Anthony Walker Jr.,11916,LB,CLV,1,2,0,8,0,0,0,0,0
Matt Milano,11918,LB,BUF,1,0,0,4,0,0,0,0,0
Marquel Lee,11923,LB,BUF,1,2,0,4,0,0,0,0,1
Brian Allen,11928,CB,NO,3,0,0,20,0,1,0,0,6
Davon Godchaux,11934,DI,NE,2,1,0,19,0,0,0,0,1
Nathan Gerry,11940,LB,WAS,1,0,0,32,0,0,0,0,0
Tanzel Smart,11944,DI,NYJ,3,2,0,22,1,0,0,2,6
Xavier Woods,11946,S,CAR,2,1,0,5,0,0,1,0,5
Tanner Vallejo,11950,LB,ARZ,1,0,0,1,0,0,0,0,2
Al-Quadin Muhammad,11951,ED,CHI,3,0,0,6,0,0,0,1,3
Jeremiah Ledbetter,11960,DI,JAX,1,1,0,15,0,0,0,0,2
Rudy Ford,11963,S,JAX,4,3,0,15,1,0,0,1,4
Ifeadi Odenigbo,11975,ED,IND,3,1,0,14,3,0,0,1,1
Isaac Rochell,11980,ED,CLV,3,4,0,8,1,0,0,1,2
Adrian Colbert,11983,S,TEN,3,0,0,31,0,0,2,0,5
Elijah Lee,11987,LB,KC,3,0,0,16,0,0,0,0,4
Patrick O'Connor,12005,DI,TB,3,1,0,30,0,0,0,2,4
Chris Odom,12031,ED,CLV,3,0,0,8,0,0,0,1,2
Michael Davis,12040,CB,LAC,2,0,0,27,0,0,2,0,2
Greg Mabin,12068,CB,TEN,3,0,0,31,0,0,0,0,5
Josh Tupou,12093,DI,CIN,2,0,0,7,0,0,0,0,0
Channing Stribling,12095,CB,WAS,2,0,0,32,0,0,0,0,1
Kai Nacua,12102,S,NYJ,2,0,1,22,0,0,0,0,2
Bug Howard,12125,TE,TB,1,0,0,30,0,0,0,0,0
Alex Barrett,12183,ED,SF,3,1,0,28,0,0,0,0,4
Arthur Maulet,12224,CB,PIT,1,0,0,25,0,0,0,0,5
Calvin Munson,12236,LB,MIA,2,1,0,17,0,0,0,0,3
Joe Jones,12321,LB,TEN,3,4,0,31,0,1,0,0,11
Caleb Johnson,12488,LB,CHI,3,2,0,6,0,0,0,0,1
Sione Takitaki,12666,LB,CLV,2,1,1,8,0,0,0,0,2
Sam Eguavoen,15301,LB,MIA,3,3,0,17,0,0,0,1,7
Justin Hardee,18348,CB,NYJ,2,1,0,22,0,0,0,0,1
Jonathan Ledbetter,18645,DI,ARZ,3,0,0,1,0,0,0,2,6
Kemoko Turay,21702,ED,SF,3,6,0,28,0,0,0,0,5
Raleigh Webb,22373,WR,BLT,1,0,0,3,0,0,0,0,0
Cortez Davis,22974,CB,ARZ,1,0,0,1,0,0,0,0,1
Terrell Bonds,23668,CB,TEN,1,1,0,31,0,0,0,0,0
Darren Evans,24171,CB,NYG,3,2,0,21,0,0,0,0,9
Sam Kamara,24176,ED,CHI,3,0,0,6,1,0,0,1,4
Dylan Cole,24304,LB,TEN,1,1,0,31,0,0,0,0,1
Nathan Shepherd,24614,DI,NYJ,3,0,0,22,1,0,0,0,4
Foyesade Oluokun,24904,LB,JAX,2,1,0,15,0,0,0,0,4
Deionte Thompson,25444,S,ARZ,2,0,0,1,0,0,0,0,2
Levi Wallace,25445,CB,PIT,3,3,0,25,0,0,0,0,3
Anfernee Jennings,25449,ED,NE,3,2,0,19,1,0,0,2,3
Shyheim Carter,25451,CB,TEN,1,1,0,31,0,0,0,0,2
Dane Cruikshank,25546,S,CHI,1,0,0,6,0,0,0,0,4
Jameson Houston,25642,CB,SEA,3,1,0,29,0,0,0,0,4
Bravvion Roy,25644,DI,CAR,3,2,0,5,1,0,0,0,1
Clay Johnston,25685,LB,CIN,3,3,0,7,0,0,0,1,24
Henry Black,25687,S,ATL,3,0,0,2,0,0,0,0,11
Troy Warner,25770,S,TB,2,0,0,30,0,0,0,0,3
Sean Murphy-Bunting,25891,CB,TB,2,1,0,30,0,0,0,0,1
Clelin Ferrell,25955,ED,LV,1,0,0,23,0,0,0,0,0
Dexter Lawrence,25991,DI,NYG,2,0,0,21,0,0,0,0,1
Kabion Ento,26015,CB,GB,3,1,0,12,0,0,1,0,3
Mark Gilbert,26144,CB,DET,3,1,0,11,0,0,0,0,5
Isaiah Mack,26229,DI,BLT,3,4,0,3,4,0,0,0,3
Tae Davis,26296,LB,LV,3,1,1,23,0,0,0,0,5
Jabari Zuniga,26449,ED,NYJ,3,5,0,22,1,0,0,1,2
Jeremiah Moon,26453,ED,BLT,3,1,0,3,2,0,0,2,3
Ben Banogu,26554,ED,IND,3,0,0,14,1,0,0,2,7
Isaiah Zuber,26884,WR,LV,1,0,0,23,0,1,0,0,0
Isaiah Rodgers,27069,CB,IND,1,0,0,14,0,1,0,0,1
Bryce Huff,27128,ED,NYJ,2,1,0,22,1,0,0,0,2
Montez Sweat,27271,ED,WAS,2,0,0,32,1,0,0,1,0
Raequan Williams,27300,DI,JAX,4,1,0,15,0,0,0,0,4
Lavert Hill,27374,CB,CLV,3,0,0,8,0,0,0,0,10
Devin Bush,27375,LB,PIT,3,0,0,25,0,0,0,0,6
Michael Dwumfour,27376,DI,HST,3,2,0,13,0,0,0,1,2
Joshua Uche,27379,ED,NE,3,0,0,19,1,0,0,2,1
D'Angelo Ross,27732,CB,MIA,3,1,0,17,0,0,0,0,10
Jalen Dalton,27753,DI,ATL,2,0,0,2,0,0,0,1,1
Khalil Dorsey,27819,CB,NYG,3,0,1,21,0,0,0,1,4
Armon Watts,27844,DI,MIN,2,0,0,18,1,0,0,1,2
Joe Gaziano,27949,DI,LAC,3,1,0,27,1,0,0,1,7
Rashod Berry,28071,ED,JAX,4,0,0,15,1,0,0,0,8
DaVon Hamilton,28072,DI,JAX,3,0,0,15,0,0,0,0,1
Jashon Cornell,28074,DI,DET,3,0,0,11,0,0,0,0,0
Malik Harrison,28081,LB,BLT,3,2,1,3,1,0,0,1,5
Jerome Baker,28091,LB,MIA,2,2,0,17,0,0,0,0,4
Keandre Jones,28092,LB,CIN,3,8,0,7,1,0,0,0,10
Neville Gallimore,28094,DI,DAL,3,1,0,9,1,0,0,0,1
Tremon Smith,28196,CB,HST,3,0,0,13,0,1,1,0,2
Patrick Laird,28219,HB,TB,1,0,0,30,0,0,0,0,0
Troy Dye,28251,LB,MIN,3,2,0,18,0,0,0,0,8
Brenden Schooler,28253,S,NE,2,1,0,19,0,1,0,0,1
Kevin Givens,28308,DI,SF,2,0,0,28,0,0,0,0,0
Myles Adams,28430,DI,SEA,3,3,0,29,3,0,0,2,7
Kobe Smith,28488,DI,PHI,3,2,0,24,0,0,0,0,4
Kameron Cline,28668,ED,IND,2,1,1,14,0,0,0,1,1
Jermaine Carter,28838,LB,KC,3,3,0,16,0,0,0,0,6
DeShon Elliott,28854,S,DET,2,1,0,11,0,0,0,0,7
Chris Cooper,28870,S,TB,3,1,0,30,1,0,0,1,7
Robert Jackson,28990,CB,BLT,1,0,0,3,0,0,0,0,3
Jack Jones,29050,CB,NE,3,0,1,19,0,0,3,0,3
Joejuan Williams,29113,CB,NE,1,3,0,19,0,0,1,0,2
Darius Harris,29188,LB,KC,3,0,0,16,0,0,0,0,6
Chris Board,29456,LB,DET,3,1,0,11,0,0,1,0,1
Rico Gafford,29622,CB,GB,3,2,0,12,0,0,1,0,4
Jordan Brailford,29695,ED,ATL,3,0,0,2,0,0,0,1,3
Dakota Allen,30076,LB,CLV,3,3,0,8,0,0,0,0,9
Ty Summers,30242,LB,GB,3,3,0,12,0,0,0,0,4
Andrew Van Ginkel,30267,ED,MIA,2,1,0,17,2,0,0,0,2
Jabril Cox,30669,LB,DAL,2,1,0,9,0,0,0,0,8
T.J. Edwards,30737,LB,PHI,1,1,0,24,0,0,0,0,0
Dee Delaney,31078,CB,TB,3,3,0,30,0,0,0,0,4
George Odum,31342,S,SF,3,1,0,28,0,1,0,0,5
Khalen Saunders,31534,DI,KC,3,0,0,16,0,0,0,1,2
Luther Kirk,32644,S,CLV,2,0,0,8,0,0,0,0,1
Abdullah Anderson,32708,DI,ATL,3,1,0,2,0,0,0,0,3
Dane Jackson,32989,CB,BUF,1,0,0,4,0,0,1,0,0
Cam Gill,33560,ED,TB,1,1,0,30,0,0,0,1,3
Robert Rochell,33693,CB,LA,2,0,1,26,0,0,1,0,3
Eric Johnson,33698,DI,IND,3,1,0,14,0,0,0,0,0
Nasir Adderley,33880,S,LAC,1,0,0,27,0,0,0,0,0
Mike Hughes,34057,CB,DET,3,1,0,11,0,0,1,0,3
Kendall Sheffield,34105,CB,HST,1,0,0,13,0,0,0,0,2
Jovante Moffatt,34207,S,CLV,3,1,0,8,0,0,0,1,7
Kris Boyd,34222,CB,MIN,2,1,0,18,0,0,3,0,7
Gavin Heslop,34321,CB,NYG,1,0,0,21,0,0,0,0,1
Ferrod Gardner,34595,S,WAS,3,0,0,32,0,0,0,0,3
Zayne Anderson,34622,S,KC,2,0,0,16,0,0,0,0,4
Zack Baun,34632,LB,NO,2,0,0,20,0,0,0,0,3
Johnathan Abram,34646,S,LV,3,3,0,23,0,0,1,0,1
Akeem Davis-Gaither,34788,LB,CIN,2,0,0,7,0,0,0,0,4
Jamel Dean,34918,CB,TB,2,0,0,30,0,0,0,0,2
Tae Hayes,35173,CB,CAR,3,2,0,5,0,1,2,0,9
Trevis Gipson,35241,ED,CHI,3,0,0,6,1,0,0,0,2
Blake Cashman,35413,LB,HST,3,5,0,13,0,0,1,0,14
Tae Crowder,35774,LB,NYG,3,0,0,21,0,0,0,0,4
Jonas Griffith,35858,LB,DEN,1,0,0,10,0,0,0,0,0
Tanner Muse,35997,LB,SEA,3,3,0,29,0,0,0,1,6
Darrell Taylor,36001,ED,SEA,2,0,0,29,1,0,0,0,3
Josh Thomas,36116,S,BUF,3,1,0,4,0,0,0,0,5
Austin Bryant,36248,ED,DET,3,1,0,11,0,0,0,1,5
Willington Previlon,36337,DI,TB,3,0,0,30,2,0,0,0,1
Ron'Dell Carter,36346,ED,PIT,3,1,0,25,1,0,0,0,1
Scott Patchan,36449,ED,NO,1,0,0,20,0,0,0,0,0
Josiah Bronson,36668,DI,DAL,3,2,0,9,2,0,0,0,7
T.J. Smith,36851,DI,MIN,3,3,0,18,1,0,0,0,4
Albert Huggins,36862,DI,NO,3,2,0,20,0,0,0,0,4
Micah Dew-Treadway,37050,DI,CHI,3,0,0,6,0,0,0,1,1
Shy Tuttle,37279,DI,NO,3,0,0,20,0,0,0,0,6
Quinton Bell,37468,ED,ATL,3,1,0,2,1,0,0,0,1
Darryl Johnson,37479,ED,CAR,2,0,0,5,0,0,0,0,1
Davontae Harris,37492,CB,CHI,3,0,1,6,0,0,1,0,11
Derrek Tuszka,37724,ED,PIT,3,3,0,25,0,0,0,0,3
Troy Reeder,38268,LB,LAC,3,3,0,27,0,0,0,0,5
Jamal Davis II,38297,ED,LAC,3,4,0,27,1,0,0,0,7
J.R. Reed,38339,S,DEN,3,3,0,10,0,0,1,0,5
Camryn Bynum,38408,S,MIN,1,0,0,18,0,0,0,0,0
Cameron Goode,38410,ED,MIA,3,6,0,17,0,0,0,0,8
Linden Stephens,38426,CB,PIT,3,0,0,25,0,0,1,0,2
Bryan Mone,38461,DI,SEA,3,2,0,29,0,0,0,0,3
Casey Toohill,38472,ED,WAS,3,1,0,32,0,0,0,0,2
Josh Drayden,38498,CB,WAS,2,0,0,32,0,0,0,0,1
Matthew Adams,38526,LB,CHI,3,2,0,6,0,0,0,0,10
Jordan Kunaszyk,38548,LB,CLV,3,2,0,8,0,0,0,0,13
Foley Fatukasi,38558,DI,JAX,2,0,0,15,0,0,0,0,1
Quenton Meeks,38566,CB,NO,3,0,0,20,0,0,0,0,7
Eric Wilson,38587,LB,NO,3,1,1,20,0,0,1,0,9
Austin Larkin,38754,ED,CAR,3,2,0,5,1,0,0,1,3
Chapelle Russell,38876,LB,JAX,4,4,0,15,0,0,0,0,11
Andrew Dowell,38956,LB,NO,3,1,0,20,0,0,0,0,3
Curtis Bolton,39043,LB,LV,4,3,0,23,1,0,0,0,6
Joe Giles-Harris,39382,LB,BUF,3,4,0,4,1,0,1,0,10
Frank Herron,39383,DI,CAR,3,1,0,5,0,0,0,0,3
Breon Borders,39398,CB,ARZ,1,1,0,1,0,0,0,0,2
De'Vante Cross,39851,S,GB,2,1,0,12,0,0,1,0,1
Justin Layne,40160,CB,PIT,3,0,0,25,1,1,0,0,5
Tershawn Wharton,40292,DI,KC,3,2,0,16,1,0,0,1,2
Chazz Surratt,40313,LB,MIN,2,2,0,18,0,0,0,1,9
L'Jarius Sneed,40588,CB,KC,3,0,0,16,0,0,1,0,3
Alohi Gilman,41662,S,LAC,1,1,0,27,0,0,0,0,1
Parnell Motley,42189,CB,CLV,2,1,0,8,0,0,1,0,2
Ed Oliver,42200,DI,BUF,1,0,0,4,0,0,0,0,0
